account_id,hotel_name,city,subject_line,hook,personalization_line,give_first_line,relevance_line,proof_line,low_friction_cta,cold_email,followup_email,primary_email_goal,email_angle,cta_type,variant_id,test_batch,reply_outcome,ranking_score,priority_band,why_not_top_tier,rank_bucket,rank_bucket_reason,ranking_reason,review_bucket,review_flag,review_reason,active_icp_profile,source_file
acc_91cfbc59d9f8,Crowne Plaza Hawkesbury Valley by IHG,Windsor,Crowne Plaza Hawkesbury Valley by IHG: krátky postreh,Pozeral som sa na Crowne Plaza Hawkesbury Valley by IHG v lokalite Windsor.,Pozeral som sa na Crowne Plaza Hawkesbury Valley by IHG v lokalite Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6.47), s hodnotením 4.6/5 z 1611 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Crowne Plaza Hawkesbury Valley by IHG v lokalite Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6.47), s hodnotením 4.6/5 z 1611 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Crowne Plaza Hawkesbury Valley by IHG.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.72,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_6f9db68d40da,Peppers The Hills Lodge,Castle Hill,Peppers The Hills Lodge: krátky postreh,Pozeral som sa na Peppers The Hills Lodge v lokalite Castle Hill.,Pozeral som sa na Peppers The Hills Lodge v lokalite Castle Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Castle Hill, s prioritou Low (6.47), s hodnotením 4.5/5 z 964 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Peppers The Hills Lodge v lokalite Castle Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Castle Hill, s prioritou Low (6.47), s hodnotením 4.5/5 z 964 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Peppers The Hills Lodge.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.7,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_7cf13a7555c0,Wisemans Inn Hotel,Wisemans Ferry,Wisemans Inn Hotel: krátky postreh,Pozeral som sa na Wisemans Inn Hotel v lokalite Wisemans Ferry.,Pozeral som sa na Wisemans Inn Hotel v lokalite Wisemans Ferry.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Wisemans Ferry, s prioritou Low (6.46), s hodnotením 4.1/5 z 1015 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Wisemans Inn Hotel v lokalite Wisemans Ferry.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Wisemans Ferry, s prioritou Low (6.46), s hodnotením 4.1/5 z 1015 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Wisemans Inn Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.62,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_22932a8c5c1f,Holiday Inn Sydney St Marys by IHG,St Marys,Holiday Inn Sydney St Marys by IHG: krátky postreh,Pozeral som sa na Holiday Inn Sydney St Marys by IHG v lokalite St Marys.,Pozeral som sa na Holiday Inn Sydney St Marys by IHG v lokalite St Marys.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite St Marys, s prioritou Low (6.45), s hodnotením 4.5/5 z 405 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Holiday Inn Sydney St Marys by IHG v lokalite St Marys.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite St Marys, s prioritou Low (6.45), s hodnotením 4.5/5 z 405 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Holiday Inn Sydney St Marys by IHG.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.51,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_1abca1cd9222,Barrenjoey House Palm Beach,Palm Beach,Barrenjoey House Palm Beach: krátky postreh,Pozeral som sa na Barrenjoey House Palm Beach v lokalite Palm Beach.,Pozeral som sa na Barrenjoey House Palm Beach v lokalite Palm Beach.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Palm Beach, s prioritou Low (6.41), s hodnotením 4.2/5 z 1047 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Barrenjoey House Palm Beach v lokalite Palm Beach.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Palm Beach, s prioritou Low (6.41), s hodnotením 4.2/5 z 1047 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Barrenjoey House Palm Beach.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.14,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_727b4954e412,BIG4 Sydney Lakeside Holiday Park,North Narrabeen,BIG4 Sydney Lakeside Holiday Park: krátky postreh,Pozeral som sa na BIG4 Sydney Lakeside Holiday Park v lokalite North Narrabeen.,Pozeral som sa na BIG4 Sydney Lakeside Holiday Park v lokalite North Narrabeen.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite North Narrabeen, s prioritou Low (6.41), s hodnotením 4.1/5 z 1253 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na BIG4 Sydney Lakeside Holiday Park v lokalite North Narrabeen.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite North Narrabeen, s prioritou Low (6.41), s hodnotením 4.1/5 z 1253 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre BIG4 Sydney Lakeside Holiday Park.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.12,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_87d2aa7bb561,Bull and Bush Hotel Baulkham Hills,Baulkham Hills,Bull and Bush Hotel Baulkham Hills: krátky postreh,Pozeral som sa na Bull and Bush Hotel Baulkham Hills v lokalite Baulkham Hills.,Pozeral som sa na Bull and Bush Hotel Baulkham Hills v lokalite Baulkham Hills.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Baulkham Hills, s prioritou Low (6.41), s hodnotením 4.0/5 z 972 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Bull and Bush Hotel Baulkham Hills v lokalite Baulkham Hills.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Baulkham Hills, s prioritou Low (6.41), s hodnotením 4.0/5 z 972 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Bull and Bush Hotel Baulkham Hills.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.1,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_f435eb19e1d3,Hillside Hotel,Castle Hill,Hillside Hotel: krátky postreh,Pozeral som sa na Hillside Hotel v lokalite Castle Hill.,Pozeral som sa na Hillside Hotel v lokalite Castle Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Castle Hill, s prioritou Low (6.41), s hodnotením 4.0/5 z 1794 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Hillside Hotel v lokalite Castle Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Castle Hill, s prioritou Low (6.41), s hodnotením 4.0/5 z 1794 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Hillside Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,64.1,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_7a3fa6f07b12,The Marayong Hotel,Kings Park,The Marayong Hotel: krátky postreh,Pozeral som sa na The Marayong Hotel v lokalite Kings Park.,Pozeral som sa na The Marayong Hotel v lokalite Kings Park.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Kings Park, s prioritou Low (6.25), s hodnotením 4.2/5 z 1090 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na The Marayong Hotel v lokalite Kings Park.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Kings Park, s prioritou Low (6.25), s hodnotením 4.2/5 z 1090 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre The Marayong Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,62.54,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_75064e18b339,The Royal Richmond,Richmond,The Royal Richmond: krátky postreh,Pozeral som sa na The Royal Richmond v lokalite Richmond.,Pozeral som sa na The Royal Richmond v lokalite Richmond.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (6.25), s hodnotením 4.2/5 z 840 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na The Royal Richmond v lokalite Richmond.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (6.25), s hodnotením 4.2/5 z 840 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre The Royal Richmond.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,62.54,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_a45804deeb65,Macquarie Arms Hotel,Windsor,Macquarie Arms Hotel: krátky postreh,Pozeral som sa na Macquarie Arms Hotel v lokalite Windsor.,Pozeral som sa na Macquarie Arms Hotel v lokalite Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6.25), s hodnotením 4.1/5 z 813 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Macquarie Arms Hotel v lokalite Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6.25), s hodnotením 4.1/5 z 813 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Macquarie Arms Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,62.52,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_991c2d13f4ad,Ingenia Holidays Sydney Hills,Dural,Ingenia Holidays Sydney Hills: krátky postreh,Pozeral som sa na Ingenia Holidays Sydney Hills v lokalite Dural.,Pozeral som sa na Ingenia Holidays Sydney Hills v lokalite Dural.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Dural, s prioritou Low (6.24), s hodnotením 3.8/5 z 478 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Ingenia Holidays Sydney Hills v lokalite Dural.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Dural, s prioritou Low (6.24), s hodnotením 3.8/5 z 478 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Ingenia Holidays Sydney Hills.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,62.42,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_978130043152,Tates Hotel Windsor,Windsor,Tates Hotel Windsor: krátky postreh,Pozeral som sa na Tates Hotel Windsor v lokalite Windsor.,Pozeral som sa na Tates Hotel Windsor v lokalite Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6.21), s hodnotením 4.2/5 z 434 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Tates Hotel Windsor v lokalite Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6.21), s hodnotením 4.2/5 z 434 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Tates Hotel Windsor.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,62.11,Low,geo_mismatch | phone_missing,C,geo_mismatch | phone_missing,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_ee0f95b7a919,Pullman Sydney Penrith,Penrith,Pullman Sydney Penrith: krátky postreh,Pozeral som sa na Pullman Sydney Penrith v lokalite Penrith.,Pozeral som sa na Pullman Sydney Penrith v lokalite Penrith.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (6.16), s hodnotením 4.8/5 z 627 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Pullman Sydney Penrith v lokalite Penrith.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (6.16), s hodnotením 4.8/5 z 627 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Pullman Sydney Penrith.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.56,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_21961e9eeea9,Novotel Sydney West HQ,Rooty Hill,Novotel Sydney West HQ: krátky postreh,Pozeral som sa na Novotel Sydney West HQ v lokalite Rooty Hill.,Pozeral som sa na Novotel Sydney West HQ v lokalite Rooty Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rooty Hill, s prioritou Low (6.15), s hodnotením 4.4/5 z 941 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Novotel Sydney West HQ v lokalite Rooty Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rooty Hill, s prioritou Low (6.15), s hodnotením 4.4/5 z 941 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Novotel Sydney West HQ.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.48,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_8f0ed8a64ea7,Mercure Penrith,Penrith,Mercure Penrith: krátky postreh,Pozeral som sa na Mercure Penrith v lokalite Penrith.,Pozeral som sa na Mercure Penrith v lokalite Penrith.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (6.14), s hodnotením 4.2/5 z 1143 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Mercure Penrith v lokalite Penrith.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (6.14), s hodnotením 4.2/5 z 1143 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Mercure Penrith.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.44,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_214896beb3fb,ibis Sydney Thornleigh,Thornleigh,ibis Sydney Thornleigh: krátky postreh,Pozeral som sa na ibis Sydney Thornleigh v lokalite Thornleigh.,Pozeral som sa na ibis Sydney Thornleigh v lokalite Thornleigh.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Thornleigh, s prioritou Low (6.14), s hodnotením 3.8/5 z 709 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na ibis Sydney Thornleigh v lokalite Thornleigh.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Thornleigh, s prioritou Low (6.14), s hodnotením 3.8/5 z 709 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre ibis Sydney Thornleigh.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.36,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
